sentiment,message,tweetid
1,@350 is a great bipartisan org. Im a republican but I believe climate change is REAL!!! @realDonaldTrump #climatechange #supermoon #trump,798359247905951744
1,"@peyton_mg or when they remove any evidence of climate change, anything about ciVIL RIGHTS, AND HEALTH CARE.",822597166824849408
-1,RT @SimonRadio1776: Gore effect buries #Davos in snow as scientists preach global warming! READ https://t.co/mvFtxH05hr #GoreEffect #Globalâ€¦,954337999143211009
1,Why are R's anxious to talk about tax reform after Irma and Harvey but we can't discuss climate change?… https://t.co/PN1GjOlA9e,907992289942933506
0,"RT @rebleber: -NYT opinions=generally bad
-you'll survive this newscycle
-surviving climate change less certain
-support nonprofit journali…",858464062967074816
1,If you don't think freedom of speech is under attack ask yourself why the EPA has a gag order and can't discuss climate change.,824085943351181313
1,RT @YoussefKawkgi: .@realDonaldTrump global warming is definitely real it's mid November and it's 16 degrees how do you not see this what iÃ¢â‚¬Â¦,799734010326958080
0,"America great wall on the thugs who happen to myself right now, we need global warming! Iâ€™ve said if Hillary Clinton were",953368876997324800
2,RT @NYTScience: White House budget proposal on climate change: 'We’re not spending money on that anymore.' https://t.co/3apxI63Gms,842574960157773826
1,Why humanity can't deal with climate change if we just can do this https://t.co/vX4WAC8dJa,955480709354803200
0,Your mcm thinks climate change isn't real and argues about it on Facebook articles about the damage of climate change.,856954702155595777
1,"RT @SEIclimate: NEW: #Water, #climate change and peace: Lessons from 3 years in #Colombia https://t.co/kkZVBOHRab @MEscobar_Agua https://t.…",706373023910141956
1,"RT @NPR: Ahead of Earth Day (April 22), @NPRGoatsandSoda wants to know what you're asking about the effects of climate change https://t.co/…",843214073961447424
2,Rex Tillerson 'used email alias' at Exxon to talk climate change https://t.co/xY9CP8EOXk https://t.co/gbqxEPIjVo,841752121884073984
1,"RT @GCSCS_RuG: Leonardo DiCaprio reveals the complexity of climate change, and emerging resource conflicts. Watch it, seriously: https://t.Ã¢â‚¬Â¦",798274805703135232
2,RT @nytimes: Pope Francis said climate change deniers need to consult scientists and urged President Trump not to end DACA https://t.co/1oa…,907328005827125248
0,@realDonaldTrump EPA removes climate change info from website. https://t.co/435zYm40mW,858676669300838400
0,RT @syqau: SICK: Gloria Steinem says that allowing a human child to be born instead of murdering it will cause global warming https://t.co/…,866274252407885824
1,RT @LCVoters: “America’s pledge is that we are #StillIn the fight against climate change!” -@SenatorCardin https://t.co/kA4fSYVtRF,930480392142049280
1,RT @Keen_for_trees: DYK - Using locally produced wood products from sustainably managed forests helps fight climate change. Support our foâ€¦,952612878644797440
0,"RT @kady: Don't worry, people can now start complaining that it took TWO YEARS to appoint a new ambassador for climate change. https://t.co…",880044417654116352
2,RT @AmaniRasol: Paris: #UN Climate Summit to limit global warming https://t.co/ndDdLD4B5g #LeMonde #google #ABC,671251196942807040
1,"Public transit will make a huge difference with climate change, but why does it always attract smokers and other white trash?",811674796090126336
2,RT @TalkRadio1210: Meteorologist Joe Bastardi tells @ChrisStigall that climate change is 'likely natural.' https://t.co/TEtjvEXavm,850863577091239936
1,Tell your Members of Congress: Condemn Trump. Say that Harvey is a climate change disaster. https://t.co/BdL3xRb1Lq,902929786527350784
2,"Photos: Buhari, Minister of Environment, Amina Mohammed at UN Climate Change Conference https://t.co/6T2wVVaPfZ",671472810695397376
2,RT @EnvDefenseFund: Global climate change action Ã¢â‚¬ËœunstoppableÃ¢â‚¬â„¢ despite Trump. https://t.co/9Bf9QDIz1s,799007263377616896
2,"5 years after #SuperstormSandy, experts say no US city is remotely prepared for climate change https://t.co/nJhUvgAjqC via @bi_contributors",923645233488891905
2,RT @guardian: Michael Bloomberg to world leaders: ignore Trump on climate change https://t.co/kBNJbR8mZU,856226405562163202
1,RT Min Nat Resources Rw: $q$Not addressing climate change could push 43 million people in Africa back into poverty b… https://t.co/OaPdWZGkCk,747712553044840448
1,RT @EnvDefenseFund: These stunning timelapse photos may just convince you about climate change. https://t.co/1Z2Mcj2L7x,935258102936379392
1,"In areas warmed by climate change, 99% of baby sea turtles are now female, which could lead to extinction later on:â€¦ https://t.co/eWZLjmGCEO",949986785475682305
0,RT @greggiroux: House 185-234 also rejected amendment to strike provision in def. bill requiring report on how climate change affects milit…,885649883859963908
1,@realDonaldTrump As you're signing these EO's just remember ' DC's avg. temp is higher than your approval rating' global warming is real,847272539982184453
1,"@realDonaldTrump @POTUS @EPAScottPruitt U are both Morons when it comes to climate change, the entire World is on board w/oil Co.s &amp; Corps!",869496320112852992
1,RT @oren_cass: Hopefully someday we'll get a reality-based climate agreement that helps prepare for and adapt to whatever climate change br…,871973365879377920
0,RT @sofiefieri: i think she just ended global warming https://t.co/jR1uk3Gmcy,850770657499590656
0,"@JimHagedornMN Cute. Jim, what would you do to support the fight against climate change?",841133237359505409
2,"RT @BuzzFeedNews: Other major nations will officially commit to fighting climate change — with or without Trump
https://t.co/OweKcgNCqr",868469626337931264
0,RT @carlsgallaghers: my skin is clear. i have 20/20 vision. my crops have been watered. global warming has gone down. donald trump is dea h…,633330106786816001
1,"RT @vicenews: These Russian towns are collapsing due to climate change.

Watch the full #VICEonHBO segment âž¡ï¸ here https://t.co/OWmko6eG9Aâ€¦",949944582493614081
1,"GOD: No climate change, huh? Do I have your attention NOW, motherfucker? https://t.co/wYiSLLsh5T",938464183921922054
1,RT @proletariatitty: 9. Almost everything political goes back to violence against women. Even climate change.,878486678226075648
1,"RT @goldengateblond: At this point, I think climate change deniers should also have to deny a belief in gravity. And then we get to drop th…",709572639526785024
0,"If his man crush continues to say climate change is a hoax, it'll be warm enough there soon. https://t.co/rlK7HZNcwD",827462138243354625
1,@DMitchell0307 shhh climate change is not a thing. Stop,956781115544502272
-1,#SOTU There was climate change at #SOTU: Warm and embracing Republicans and ice cold Dems. https://t.co/A5L3C1Xaz1,957196646357532672
1,@SenatorCash @TurnbullMalcolm @JoshFrydenberg How about spending it on a #climate change &amp; energy transition plan fâ€¦ https://t.co/SdjLAa6MAw,953613223403630592
1,Harry is advocating for the dangers of global warming every single day,811128666746945536
2,RT @washingtonpost: EPA chief pushing governmentwide effort to question climate change science https://t.co/x0g3CwNlrR,881654195987902464
0,"RT @insideclimate: How sensitive is snowfall to global warming?

@bberwyn talks to the scientists: https://t.co/qA6qlR4nLh",955320778135711745
1,RT biblewords3: RT rpogrebin: Scientists say a Trump donor who questions climate change does not belong on the boarâ€¦ https://t.co/TpFhQyOE7x,955582645072793600
1,RT @Brooke_Babineau: To everyone who believes that climate change is real...tweet to Pres. Elect. Trump @realDonaldTrump and let your vo…,805977537977454592
0,Understandable given her ability to induce eternal winter https://t.co/gOHNzxHZdT,623656148072161280
2,"RT @dormomuso: #FrenchElection #MelechonInEnglish
Mélenchon on climate change and nuclear power
https://t.co/Vc2j7XO9W3",854512157677023233
0,"I hope climate change is in our favor this Halloween, cause Bitch",920526841026433024
1,"RT @AdamsFlaFan: No, me either. And it was Exxon who knew the effects of fossil fuels on global warming many years and hid the info. https:…",807780546726297600
1,"RT @LewisPugh: My three messages from Antarctica to @COP23:

1. The speed of climate change in the polar regions is unprecedented.…",930537241788796928
2,"RT @NPR: Some key figures from the Dec. 12, 2015, #ParisAccord, a global agreement on combating climate change. https://t.co/dNjlE9tfB2",870371613677678592
-1,Looks like the climate change gravy train is running out of steam and the â€œscientistsâ€ have gone back to the drawinâ€¦ https://t.co/21WmLWnbib,957864881700577280
-1,@sallykohn They're related when part of a larger pattern of change. But that doesn't prove manmade climate change. Q is much do we affect?,840310591143141376
2,RT @redhead324: More than 300 scientists warn over Trump$q$s climate change stance #climatechange  https://t.co/8kAfP3vAzL,778428033132744704
2,RT @guardianeco: Fiji told it must spend billions to adapt to climate change https://t.co/omGoMiNKTz,928744115973640192
1,(Natural News) The increasing levels of carbon dioxide (CO2) brought about by climate change resulted in an increasâ€¦ https://t.co/YlHd9Qu3z9,956303908451872769
2,RT @CBCNews: B.C. forests get $150 million boost to battle climate change https://t.co/HAFSb7ok9v https://t.co/xXmbldeEHl,832906616823566336
2,US govt agency manipulated data to exaggerate climate change – whistleblower https://t.co/IRwAUSXmaU,828723310066282496
1,"RT @mystcole: @KirkNason Another reason he must go! Follow, support and vote for @HarleyRouda. He knows climate change is real #CA48 #Ridâ€¦",955748878669803520
0,@AliSohrab007 Sab Sahi climate change Bhi nahi ho rha Aur sabke paas rozgar bhi hai,953298247346515968
1,I clicked to stop global warming @Care2: https://t.co/wc9W75HzXY,810140044195414016
-1,You mean some biased scientists getting big $$$ to slant false data to come up with ridiculous headline #News4Idiots https://t.co/OOFs3pGbFK,729809639890550784
1,RT @greenpeaceusa: Heartbreaking images of climate change that should make even the biggest deniers feel somethingÃ¢â‚¬Â¦,800419356643643392
2,"BBC axed science reporting course despite concerns over 'false balance' on issues like climate change, doc reveals https://t.co/yjrscf5j08",927566758478843904
1,"RT @CATS_PAWS: Hillbot$q$s denial of how money corrupts our government is the same as conservative$q$s denial of global warming.
https://t.co/J…",722536334288633857
0,"RT @Salvesayson: YouÃ¢â‚¬â„¢re so hot, you must be the cause for global warming. #ALDUBWelcomeHome",794857302922706945
1,"Trump: Climate change is a hoax!

Also Trump: I propose we build a wall to keep climate change away from my golf clâ€¦ https://t.co/x20A5CAexH",956467907810287616
1,RT @RKennedyob: Even Buhari argues that the cause of Boko-haram is climate change I  @UN world meeting.,826193577223081984
0,You really donâ€™t know how global warming works lol damn https://t.co/O27f2YyfN6,947011942023028737
2,RT @sarahkendzior: EPA shutting down program that helps states and localities adapt to the effects of climate change https://t.co/WooP7k8c2I,851411288253227008
1,And we just elected a president who believes that global warming is just a hoax created by China for their own persÃ¢â‚¬Â¦ https://t.co/G09QbjhGEJ,798229859637989377
1,"@MzVelmaBeasley Also Yes climate change, again we are the only nation on earth not worried...",868246062917705728
1,Managing the Health effects of Climate Change http://t.co/LzbQxA8uwg @ama_media @ @RACGP @MedObserver @australiandr @6_minutes,613196437199781888
